Anio,Mes,Pais,Medio_Acceso,Total_Turistas
2019,7,Finlandia,Carretera,760
2019,3,Finlandia,Carretera,760
2019,10,Finlandia,Carretera,760
2019,6,Finlandia,Carretera,760
2023,6,Austria,Puerto,759
2019,11,Alemania,Tren,759
2019,5,Canadá,Tren,757
2023,2,Argentina,Tren,755
2022,9,Austria,Puerto,754
2020,3,Alemania,Puerto,753
2019,3,Suecia,Puerto,751
2020,10,EE.UU.,Carretera,750
2023,4,Canadá,Tren,750
2020,12,EE.UU.,Carretera,750
2021,12,Austria,Carretera,741
2019,7,Noruega,Puerto,740
2019,1,Noruega,Puerto,740
2019,12,Noruega,Puerto,740
2019,8,Noruega,Puerto,740
2019,4,Noruega,Puerto,740
2019,9,Noruega,Puerto,740
2019,11,Noruega,Puerto,740
2019,5,Noruega,Puerto,740
2019,2,Noruega,Puerto,740
2019,6,Noruega,Puerto,740
2019,3,Noruega,Puerto,740
2019,10,Noruega,Puerto,740
2023,8,Austria,Puerto,739
2021,8,China,Tren,739
2019,4,Canadá,Tren,735
2019,9,Canadá,Tren,735
2020,12,Rusia,Aeropuerto,733
2022,12,Argentina,Puerto,733
2019,9,Brasil,Tren,732
2022,5,Argentina,Tren,731
2020,3,Argentina,Tren,730
2021,12,Alemania,Puerto,729
2019,12,Brasil,Tren,722
2020,4,Bélgica,Carretera,721
2023,7,Suiza,Tren,721
2023,9,Países Bajos,Tren,720
2023,6,Países Bajos,Tren,720
2023,4,Países Bajos,Tren,720
2023,7,Países Bajos,Tren,720
2023,12,Países Bajos,Tren,720
2023,5,Países Bajos,Tren,720
2023,8,Países Bajos,Tren,720
2023,11,Países Bajos,Tren,720
2023,1,Países Bajos,Tren,720
2023,3,Países Bajos,Tren,720
2023,2,Países Bajos,Tren,720
2023,10,Países Bajos,Tren,720
2022,9,Argentina,Carretera,719
2020,11,Canadá,Carretera,716
2023,3,Alemania,Tren,714
2023,9,Suecia,Puerto,712
2023,10,Suecia,Puerto,712
2023,6,Suecia,Puerto,712
2020,1,China,Tren,711
2019,1,Suecia,Puerto,709
2019,6,Corea del Sur,Puerto,708
2019,10,Canadá,Tren,707
2019,6,Canadá,Tren,707
2019,3,Canadá,Tren,707
2022,1,Canadá,Puerto,705
2021,7,Alemania,Tren,703
2023,4,Suiza,Puerto,701
2023,12,Portugal,Tren,700
2023,9,Portugal,Tren,700
2023,5,Portugal,Tren,700
2023,12,Argentina,Tren,700
2023,6,Portugal,Tren,700
2023,1,Portugal,Tren,700
2023,3,Portugal,Tren,700
2023,2,Portugal,Tren,700
2023,8,Portugal,Tren,700
2023,10,Portugal,Tren,700
2023,7,Portugal,Tren,700
2022,1,EE.UU.,Tren,700
2023,4,Portugal,Tren,700
2023,11,Portugal,Tren,700
2019,8,México,Carretera,697
2019,1,México,Carretera,697
2019,3,México,Carretera,697
2019,6,México,Carretera,697
2019,10,México,Carretera,697
2019,2,México,Carretera,697
2019,7,México,Carretera,697
2019,9,México,Carretera,697
2019,12,México,Carretera,697
2019,4,México,Carretera,697
2019,11,México,Carretera,697
2019,5,México,Carretera,697
2022,4,Argentina,Tren,695
2022,5,Suiza,Tren,695
2021,4,Suecia,Carretera,695
2022,8,Suiza,Tren,695
2022,9,Suiza,Tren,695
2020,8,Dinamarca,Carretera,692
2019,3,Alemania,Tren,692
2020,3,Dinamarca,Carretera,692
2021,6,Brasil,Tren,688
2019,10,Argentina,Tren,686
2019,10,Austria,Puerto,682
2021,2,EE.UU.,Carretera,682
2022,8,Argentina,Carretera,681
2019,12,Corea del Sur,Puerto,680
2019,8,Suiza,Tren,679
2019,8,Suiza,Puerto,679
2021,6,Canadá,Carretera,678
2023,5,Austria,Puerto,674
2023,5,Brasil,Tren,672
2020,11,EE.UU.,Carretera,670
2023,5,Suecia,Puerto,670
2019,12,Alemania,Tren,669
2022,8,Rusia,Puerto,669
2022,7,Argentina,Tren,669
2021,5,República Checa,Carretera,667
2023,8,Suiza,Tren,661
2023,10,Suiza,Tren,661
2019,4,Brasil,Tren,661
2023,11,Alemania,Tren,659
2019,5,Corea del Sur,Puerto,659
2022,7,Suecia,Puerto,656
2022,2,Países Bajos,Tren,654
2022,3,Países Bajos,Tren,654
2022,5,Países Bajos,Tren,654
2022,8,Países Bajos,Tren,654
2022,11,Países Bajos,Tren,654
2022,10,Países Bajos,Tren,654
2022,1,Países Bajos,Tren,654
2022,7,Países Bajos,Tren,654
2022,4,Países Bajos,Tren,654
2022,9,Países Bajos,Tren,654
2022,6,Países Bajos,Tren,654
2022,12,Países Bajos,Tren,654
2021,1,China,Aeropuerto,654
2023,8,Rusia,Puerto,651
2021,8,Alemania,Tren,651
2022,3,Brasil,Puerto,651
2019,12,Argentina,Puerto,650
2019,8,Dinamarca,Puerto,649
2022,1,Argentina,Puerto,646
2022,7,Rusia,Puerto,643
2022,5,Austria,Puerto,640
2023,9,Suiza,Tren,631
2019,2,Brasil,Tren,630
2022,6,Suiza,Tren,629
2022,10,Argentina,Carretera,627
2021,5,Alemania,Puerto,625
2021,9,Rusia,Carretera,624
2023,9,Austria,Puerto,624
2022,10,República Checa,Carretera,623
2021,1,EE.UU.,Puerto,622
2022,7,Brasil,Tren,621
2022,10,Dinamarca,Puerto,618
2021,9,Argentina,Tren,618
2022,6,Rusia,Puerto,616
2021,6,Dinamarca,Carretera,616
2019,7,Argentina,Tren,613
2019,4,Corea del Sur,Puerto,611
2019,7,Austria,Puerto,610
2023,6,Brasil,Tren,610
2020,3,Rusia,Puerto,608
2020,2,Rusia,Tren,608
2019,2,Portugal,Puerto,607
2019,1,Portugal,Puerto,607
2019,9,Portugal,Puerto,607
2019,10,Portugal,Puerto,607
2019,11,Portugal,Puerto,607
2019,6,Portugal,Puerto,607
2019,8,Portugal,Puerto,607
2019,4,Portugal,Puerto,607
2019,12,Portugal,Puerto,607
2019,3,Portugal,Puerto,607
2019,5,Portugal,Puerto,607
2019,7,Portugal,Puerto,607
2021,7,Rusia,Carretera,604
2023,9,Dinamarca,Puerto,601
2023,3,Dinamarca,Puerto,601
2022,10,Canadá,Tren,601
2020,7,Brasil,Puerto,601
2023,5,Suiza,Tren,601
2021,7,Argentina,Tren,601
2023,4,Austria,Puerto,599
2021,11,Corea del Sur,Tren,596
2023,9,Rusia,Puerto,592
2019,5,Argentina,Tren,592
2019,7,Canadá,Tren,591
2020,2,Dinamarca,Puerto,590
2019,11,Corea del Sur,Puerto,590
2019,1,Corea del Sur,Puerto,590
2022,9,Rusia,Puerto,589
2019,5,Austria,Puerto,588
2019,9,Suiza,Puerto,587
2019,9,Suiza,Tren,587
2023,11,Suecia,Puerto,586
2022,1,Alemania,Tren,586
2023,4,Suecia,Puerto,586
2021,8,Rusia,Carretera,584
2022,9,Dinamarca,Puerto,584
2022,7,Austria,Puerto,583
2022,3,Argentina,Tren,580
2019,6,China,Tren,579
2022,8,Brasil,Tren,579
2021,3,Suecia,Carretera,579
2022,5,Brasil,Tren,579
2020,9,China,Puerto,579
2023,4,Dinamarca,Puerto,579
2023,8,Dinamarca,Puerto,579
2021,1,Suecia,Carretera,579
2021,10,República Checa,Carretera,575
2023,4,México,Tren,574
2023,7,Austria,Puerto,574
2023,7,México,Tren,574
2023,5,México,Tren,574
2023,10,México,Tren,574
2023,2,México,Tren,574
2023,12,México,Tren,574
2019,2,Suecia,Puerto,574
2023,1,México,Tren,574
2023,9,México,Tren,574
2023,11,México,Tren,574
2023,6,México,Tren,574
2023,8,México,Tren,574
2023,3,México,Tren,574
2019,10,Suiza,Tren,571
2022,9,Suecia,Puerto,571
2019,10,Suiza,Puerto,571
2019,4,Rusia,Carretera,570
2019,11,Rusia,Carretera,570
2019,3,Corea del Sur,Puerto,569
2021,10,Rusia,Carretera,564
2019,8,China,Tren,564
2022,3,República Checa,Carretera,563
2022,1,Brasil,Puerto,563
2023,1,Rusia,Puerto,562
2020,4,Corea del Sur,Aeropuerto,561
2019,2,República Checa,Carretera,559
2023,2,República Checa,Carretera,558
2019,2,Alemania,Tren,558
2020,11,Suecia,Carretera,557
2022,6,Argentina,Carretera,556
2020,1,Canadá,Tren,554
2019,10,Dinamarca,Puerto,553
2023,7,Suecia,Tren,553
2023,7,República Checa,Puerto,551
2023,11,Suiza,Puerto,551
2019,9,China,Tren,549
2023,12,Alemania,Tren,549
2023,2,Alemania,Tren,549
2022,2,Argentina,Puerto,546
2022,4,Suiza,Puerto,546
2021,1,EE.UU.,Carretera,546
2023,8,Suecia,Puerto,544
2023,3,Suecia,Puerto,544
2022,9,Brasil,Tren,544
2023,10,Japón,Puerto,543
2023,7,Japón,Puerto,543
2023,8,Japón,Puerto,543
2023,5,Japón,Puerto,543
2023,12,Japón,Puerto,543
2023,3,Japón,Puerto,543
2023,9,Japón,Puerto,543
2023,6,Japón,Puerto,543
2023,1,Japón,Puerto,543
2023,2,Japón,Puerto,543
2023,4,Japón,Puerto,543
2023,11,Japón,Puerto,543
2019,8,Canadá,Tren,541
2019,2,Corea del Sur,Puerto,541
2019,4,Argentina,Tren,541
2023,6,Suiza,Tren,541
2023,12,Canadá,Tren,540
2023,8,Finlandia,Carretera,539
2023,4,Finlandia,Carretera,539
2023,3,Finlandia,Carretera,539
2023,12,Finlandia,Carretera,539
2023,7,Finlandia,Carretera,539
2023,10,Finlandia,Carretera,539
2023,11,Finlandia,Carretera,539
2023,1,Finlandia,Carretera,539
2023,5,Finlandia,Carretera,539
2021,6,EE.UU.,Tren,539
2023,9,Finlandia,Carretera,539
2023,6,Finlandia,Carretera,539
2023,2,Finlandia,Carretera,539
2019,4,Austria,Puerto,538
2021,7,Dinamarca,Puerto,536
2019,1,Alemania,Tren,536
2019,3,Rusia,Carretera,534
2019,6,Suiza,Tren,533
2019,6,Suiza,Puerto,533
2021,12,Brasil,Tren,531
2023,5,Dinamarca,Puerto,530
2021,1,Canadá,Carretera,530
2020,3,Corea del Sur,Carretera,530
2023,4,Brasil,Tren,529
2023,9,Brasil,Tren,529
2019,10,Brasil,Tren,529
2021,6,Corea del Sur,Tren,526
2020,2,China,Puerto,523
2019,1,República Checa,Carretera,521
2021,6,Alemania,Tren,521
2023,8,República Checa,Puerto,521
2022,12,Brasil,Tren,520
2019,9,Corea del Sur,Puerto,520
2019,2,Canadá,Tren,519
2019,5,Suiza,Puerto,516
2019,5,Suiza,Tren,516
2021,11,Noruega,Carretera,514
2021,9,Noruega,Carretera,514
2021,4,Noruega,Carretera,514
2021,5,Noruega,Carretera,514
2021,12,Noruega,Carretera,514
2021,8,Noruega,Carretera,514
2021,6,Noruega,Carretera,514
2022,6,Suecia,Puerto,514
2021,2,Noruega,Carretera,514
2021,7,Noruega,Carretera,514
2021,10,Noruega,Carretera,514
2021,3,Noruega,Carretera,514
2021,1,Noruega,Carretera,514
2023,10,Brasil,Tren,510
2023,1,Brasil,Tren,510
2023,8,Brasil,Tren,510
2023,6,Dinamarca,Puerto,509
2023,1,Dinamarca,Puerto,509
2021,10,Corea del Sur,Tren,505
2021,4,República Checa,Carretera,505
2021,8,Bélgica,Puerto,504
2023,6,República Checa,Puerto,502
2023,1,Suecia,Puerto,502
2022,11,Argentina,Carretera,501
2023,1,Suiza,Puerto,501
2023,2,Suiza,Puerto,501
2023,3,Suiza,Puerto,501
2023,12,Suiza,Puerto,501
2019,8,Corea del Sur,Puerto,500
2019,10,Corea del Sur,Puerto,500
2022,7,China,Carretera,500
2020,10,Brasil,Puerto,498
2023,1,República Checa,Carretera,496
2022,3,Suiza,Puerto,496
2023,1,Alemania,Tren,495
2021,4,Austria,Carretera,494
2020,4,Brasil,Aeropuerto,492
2021,7,Bélgica,Puerto,492
2019,9,Dinamarca,Puerto,491
2020,3,Rusia,Carretera,491
2019,11,Argentina,Tren,491
2023,10,Austria,Puerto,489
2019,11,Austria,Puerto,488
2022,11,Dinamarca,Puerto,487
2021,6,Argentina,Tren,486
2022,4,Austria,Puerto,486
2021,10,Argentina,Tren,486
2022,10,Austria,Puerto,486
2021,12,Francia,Puerto,485
2021,1,Francia,Puerto,485
2021,2,Francia,Puerto,485
2021,10,Francia,Puerto,485
2021,5,Francia,Puerto,485
2020,2,Canadá,Tren,485
2021,6,Francia,Puerto,485
2021,9,Francia,Puerto,485
2021,8,Francia,Puerto,485
2021,7,Francia,Puerto,485
2022,11,Brasil,Tren,485
2021,3,Francia,Puerto,485
2023,3,Brasil,Tren,485
2021,4,Francia,Puerto,485
2022,5,Suecia,Puerto,485
2021,11,Francia,Puerto,485
2022,10,Suecia,Puerto,485
2022,6,Brasil,Tren,485
2022,5,México,Tren,483
2022,12,México,Tren,483
2022,6,México,Tren,483
2022,3,México,Tren,483
2021,9,Bélgica,Puerto,483
2022,4,México,Tren,483
2022,7,México,Tren,483
2022,11,México,Tren,483
2022,2,México,Tren,483
2022,10,México,Tren,483
2022,1,México,Tren,483
2022,8,México,Tren,483
2022,9,México,Tren,483
2020,5,Austria,Aeropuerto,482
2022,10,Rusia,Puerto,482
2023,11,Dinamarca,Puerto,481
2019,10,China,Tren,481
2023,2,Dinamarca,Puerto,481
2020,1,Alemania,Tren,478
2021,5,Corea del Sur,Tren,477
2022,2,Brasil,Puerto,476
2022,8,Canadá,Tren,475
2023,6,Rusia,Puerto,473
2023,10,Rusia,Puerto,473
2019,7,Corea del Sur,Puerto,472
2020,4,Canadá,Aeropuerto,471
2020,7,Dinamarca,Carretera,471
2021,11,Alemania,Tren,469
2021,8,Argentina,Tren,469
2022,5,Dinamarca,Puerto,469
2019,1,Argentina,Tren,469
2019,11,Canadá,Tren,469
2019,8,Suecia,Tren,467
2019,1,Austria,Puerto,466
2020,4,China,Aeropuerto,463
2021,2,Suecia,Carretera,463
2019,7,Suiza,Tren,462
2019,7,Suiza,Puerto,462
2021,10,Dinamarca,Puerto,461
2023,2,Suecia,Puerto,461
2023,9,China,Tren,457
2021,9,Corea del Sur,Tren,456
2022,12,Argentina,Tren,455
2021,9,China,Tren,453
2023,12,Dinamarca,Puerto,452
2019,6,Corea del Sur,Tren,450
2022,7,Canadá,Tren,449
2023,2,Brasil,Tren,448
2023,8,Bélgica,Tren,447
2019,3,Argentina,Tren,447
2022,5,Argentina,Carretera,447
2022,11,Suiza,Puerto,447
2022,12,Suiza,Puerto,447
2020,8,Brasil,Tren,446
2019,4,Suiza,Puerto,446
2019,4,Suiza,Tren,446
2022,8,Dinamarca,Puerto,446
2019,3,Austria,Puerto,445
2021,3,Austria,Carretera,445
2023,5,Rusia,Puerto,444
2020,2,Alemania,Tren,442
2019,2,Rusia,Carretera,442
2019,12,Rusia,Carretera,442
2023,11,Finlandia,Puerto,441
2023,8,Finlandia,Puerto,441
2023,10,Finlandia,Puerto,441
2023,5,Finlandia,Puerto,441
2023,12,Finlandia,Puerto,441
2023,3,Finlandia,Puerto,441
2023,4,Finlandia,Puerto,441
2023,7,Finlandia,Puerto,441
2023,6,Finlandia,Puerto,441
2023,2,Finlandia,Puerto,441
2023,1,Finlandia,Puerto,441
2023,9,Finlandia,Puerto,441
2023,3,Canadá,Tren,439
2020,1,Argentina,Puerto,438
2019,7,Suecia,Tren,438
2022,6,Canadá,Tren,437
2019,11,República Checa,Carretera,434
2020,12,Suecia,Carretera,434
2019,12,Corea del Sur,Tren,433
2020,5,Bélgica,Carretera,433
2020,6,Austria,Carretera,430
2020,12,Austria,Carretera,430
2022,6,Dinamarca,Puerto,429
2022,4,Dinamarca,Puerto,429
2022,11,Suecia,Puerto,428
2022,4,Suecia,Puerto,428
2022,11,Rusia,Puerto,428
2023,5,República Checa,Puerto,428
2023,9,Suecia,Tren,427
2023,10,Suecia,Tren,427
2023,6,Suecia,Tren,427
2022,9,Canadá,Tren,426
2020,9,Canadá,Tren,425
2022,4,Argentina,Carretera,425
2022,7,México,Carretera,423
2022,10,México,Carretera,423
2022,11,México,Carretera,423
2022,5,México,Carretera,423
2022,2,México,Carretera,423
2022,4,México,Carretera,423
2022,1,México,Carretera,423
2021,11,Rusia,Carretera,423
2022,9,México,Carretera,423
2022,3,México,Carretera,423
2019,5,Dinamarca,Puerto,423
2022,8,México,Carretera,423
2022,12,México,Carretera,423
2022,6,México,Carretera,423
2022,8,Bélgica,Tren,422
2023,4,Suiza,Tren,420
2021,11,Brasil,Tren,420
2023,12,Suecia,Puerto,419
2019,5,Corea del Sur,Tren,419
2019,2,Argentina,Tren,419
2020,1,Dinamarca,Puerto,419
2019,5,China,Tren,417
2020,2,Argentina,Puerto,416
2021,10,Bélgica,Puerto,416
2019,2,Austria,Puerto,416
2020,5,Suiza,Carretera,415
2023,11,Rusia,Puerto,414
2023,4,Rusia,Puerto,414
2020,9,China,Tren,414
2020,9,Brasil,Tren,412
2021,5,Argentina,Tren,412
2020,3,Brasil,Tren,412
2021,11,Argentina,Carretera,410
2019,6,Suecia,Tren,409
2022,7,Argentina,Carretera,409
2019,4,Dinamarca,Puerto,409
2019,7,Dinamarca,Puerto,409
2020,8,Alemania,Tren,407
2022,7,Portugal,Tren,402
2022,4,Portugal,Tren,402
2022,11,Portugal,Tren,402
2022,8,Portugal,Tren,402
2022,1,Portugal,Tren,402
2019,7,China,Tren,402
2022,10,Portugal,Tren,402
2023,5,Suecia,Tren,402
2022,5,Portugal,Tren,402
2022,3,Portugal,Tren,402
2022,12,Portugal,Tren,402
2022,9,Portugal,Tren,402
2022,6,Portugal,Tren,402
2022,2,Portugal,Tren,402
2022,1,Argentina,Tren,401
2022,4,Brasil,Puerto,401
2022,8,Suecia,Puerto,399
2019,2,México,Tren,398
2019,6,México,Tren,398
2021,3,Portugal,Puerto,398
2019,12,México,Tren,398
2020,1,República Checa,Carretera,398
2019,3,México,Tren,398
2021,10,Portugal,Puerto,398
2021,2,Portugal,Puerto,398
2019,10,México,Tren,398
2019,11,México,Tren,398
2021,12,Portugal,Puerto,398
2019,7,México,Tren,398
2019,1,México,Tren,398
2021,4,Portugal,Puerto,398
2019,8,México,Tren,398
2019,5,México,Tren,398
2019,9,México,Tren,398
2021,5,Portugal,Puerto,398
2021,7,Portugal,Puerto,398
2021,9,Portugal,Puerto,398
2021,8,Portugal,Puerto,398
2021,1,Portugal,Puerto,398
2019,4,México,Tren,398
2021,11,Portugal,Puerto,398
2021,6,Portugal,Puerto,398
2019,12,Canadá,Tren,397
2022,2,Suiza,Puerto,397
2023,11,República Checa,Carretera,397
2020,6,Argentina,Carretera,395
2021,12,Argentina,Carretera,394
2019,6,Dinamarca,Puerto,394
2019,11,Suiza,Puerto,391
2019,11,Suiza,Tren,391
2019,4,Corea del Sur,Tren,389
2022,3,Dinamarca,Puerto,389
2019,1,Rusia,Carretera,386
2019,8,Bélgica,Tren,384
2019,9,Suecia,Tren,384
2023,2,Rusia,Puerto,384
2019,2,China,Tren,383
2020,2,República Checa,Carretera,380
2023,1,China,Puerto,379
2019,3,Italia,Tren,378
2019,5,Italia,Tren,378
2019,8,Italia,Tren,378
2019,4,Italia,Tren,378
2019,11,Italia,Tren,378
2019,10,Italia,Tren,378
2019,7,Italia,Tren,378
2019,2,Italia,Tren,378
2019,12,Italia,Tren,378
2019,9,Italia,Tren,378
2021,10,Suiza,Tren,378
2019,6,Italia,Tren,378
2019,1,Italia,Tren,378
2019,1,Corea del Sur,Tren,375
2022,5,Rusia,Puerto,375
2019,11,Corea del Sur,Tren,375
2020,2,China,Tren,374
2022,12,Dinamarca,Puerto,372
2021,10,China,Tren,372
2022,12,China,Carretera,371
2021,2,Austria,Carretera,371
2019,3,Suiza,Puerto,370
2021,9,Suecia,Puerto,370
2019,3,Suiza,Tren,370
2019,11,China,Tren,368
2023,9,República Checa,Puerto,365
2021,11,República Checa,Carretera,365
2021,4,Alemania,Puerto,365
2021,12,Alemania,Tren,365
2021,3,Corea del Sur,Tren,365
2022,4,Suiza,Tren,364
2022,2,República Checa,Carretera,363
2019,3,Corea del Sur,Tren,362
2019,12,República Checa,Carretera,360
2021,3,Reino Unido,Tren,358
2021,1,Reino Unido,Tren,358
2021,8,Reino Unido,Tren,358
2021,4,Reino Unido,Tren,358
2021,10,Reino Unido,Tren,358
2021,2,Reino Unido,Tren,358
2021,7,Reino Unido,Tren,358
2021,9,Reino Unido,Tren,358
2021,11,Reino Unido,Tren,358
2021,12,Reino Unido,Tren,358
2021,5,Reino Unido,Tren,358
2021,6,Reino Unido,Tren,358
2019,10,Suecia,Tren,355
2023,3,Rusia,Puerto,355
2023,12,Rusia,Puerto,355
2021,9,Dinamarca,Puerto,354
2022,3,Argentina,Carretera,354
2020,7,China,Puerto,353
2019,4,China,Tren,353
2023,9,Bélgica,Tren,353
2023,4,Suecia,Tren,352
2023,11,Suecia,Tren,352
2022,6,China,Carretera,349
2022,12,Rusia,Puerto,348
2022,1,Rusia,Puerto,348
2019,7,Rusia,Tren,347
2022,1,Suiza,Puerto,347
2019,1,Canadá,Tren,346
2019,11,Dinamarca,Puerto,346
2019,3,Dinamarca,Puerto,346
2019,2,Corea del Sur,Tren,344
2020,9,Dinamarca,Carretera,343
2019,11,Suecia,Tren,342
2021,6,Rusia,Carretera,342
2022,3,Suecia,Puerto,342
2023,4,República Checa,Puerto,342
2019,5,Suecia,Tren,342
2022,2,Argentina,Tren,339
2020,8,República Checa,Carretera,339
2021,3,República Checa,Carretera,337
2021,7,Suecia,Puerto,336
2020,12,Corea del Sur,Aeropuerto,336
2021,2,Corea del Sur,Tren,336
2020,5,Corea del Sur,Aeropuerto,336
2019,6,Rusia,Tren,336
2021,10,Suecia,Puerto,336
2021,12,México,Tren,333
2021,8,México,Tren,333
2021,1,México,Tren,333
2021,4,México,Tren,333
2021,10,México,Tren,333
2021,5,México,Tren,333
2021,7,México,Tren,333
2021,9,México,Tren,333
2021,11,México,Tren,333
2021,2,México,Tren,333
2021,6,México,Tren,333
2021,3,México,Tren,333
2021,4,Argentina,Tren,332
2021,5,Dinamarca,Carretera,332
2022,3,Suiza,Tren,331
2019,9,Corea del Sur,Tren,331
2023,11,Suiza,Tren,330
2022,11,República Checa,Carretera,329
2019,8,Rusia,Tren,329
2022,1,República Checa,Carretera,329
2020,5,Argentina,Carretera,329
2020,8,Finlandia,Carretera,327
2020,6,Finlandia,Carretera,327
2020,9,Finlandia,Carretera,327
2020,3,Finlandia,Carretera,327
2020,12,Finlandia,Carretera,327
2020,11,Finlandia,Carretera,327
2020,10,Finlandia,Carretera,327
2020,2,Finlandia,Carretera,327
2020,1,Finlandia,Carretera,327
2023,3,Suecia,Tren,327
2020,4,Finlandia,Carretera,327
2023,8,Suecia,Tren,327
2020,7,Finlandia,Carretera,327
2020,5,Finlandia,Carretera,327
2019,12,Argentina,Tren,325
2020,9,Alemania,Puerto,323
2019,12,Austria,Puerto,323
2021,12,Rusia,Carretera,322
2020,6,EE.UU.,Carretera,321
2020,7,República Checa,Carretera,321
2022,3,Rusia,Puerto,321
2023,1,Canadá,Tren,320
2020,7,Bélgica,Puerto,320
2021,7,Brasil,Tren,319
2019,3,China,Tren,319
2019,10,Corea del Sur,Tren,318
2019,8,Corea del Sur,Tren,318
2022,9,China,Carretera,316
2021,4,Corea del Sur,Tren,315
2022,2,Dinamarca,Puerto,315
2020,3,Canadá,Tren,314
2022,9,Bélgica,Tren,314
2021,3,Alemania,Puerto,313
2019,4,Suecia,Tren,313
2021,5,Alemania,Tren,313
2021,7,Suiza,Tren,312
2021,8,Dinamarca,Puerto,312
2019,9,Rusia,Tren,310
2019,12,Suecia,Tren,309
2019,5,Países Bajos,Tren,307
2019,2,Países Bajos,Tren,307
2019,7,Países Bajos,Tren,307
2019,3,Países Bajos,Tren,307
2019,4,Países Bajos,Tren,307
2022,10,China,Carretera,307
2019,9,Países Bajos,Tren,307
2022,3,Brasil,Tren,307
2019,12,Países Bajos,Tren,307
2019,10,Países Bajos,Tren,307
2019,1,Países Bajos,Tren,307
2022,8,China,Carretera,307
2019,8,Países Bajos,Tren,307
2019,11,Países Bajos,Tren,307
2019,6,Países Bajos,Tren,307
2021,11,Bélgica,Puerto,307
2022,7,China,Puerto,307
2020,6,Canadá,Tren,305
2023,6,China,Tren,305
2021,8,Canadá,Tren,305
2020,3,Rusia,Tren,304
2023,1,Suecia,Tren,301
2019,7,Corea del Sur,Tren,300
2023,2,Suiza,Tren,300
2023,1,Suiza,Tren,300
2023,3,Suiza,Tren,300
2023,12,Suiza,Tren,300
2019,3,Suecia,Tren,300
2019,12,Suiza,Puerto,299
2019,2,Suiza,Tren,299
2023,11,Brasil,Tren,299
2019,2,Suiza,Puerto,299
2019,12,Suiza,Tren,299
2019,9,Bélgica,Tren,298
2022,1,Dinamarca,Puerto,298
2022,11,Suiza,Tren,298
2022,12,Suiza,Tren,298
2022,3,Austria,Puerto,297
2021,1,Austria,Carretera,296
2020,5,Brasil,Aeropuerto,296
2022,4,Rusia,Puerto,295
2023,2,Canadá,Tren,293
2021,9,Argentina,Carretera,292
2023,10,Corea del Sur,Tren,292
2023,10,Bélgica,Tren,290
2020,8,EE.UU.,Tren,290
2021,12,República Checa,Carretera,288
2020,12,Alemania,Puerto,287
2020,10,Alemania,Puerto,287
2021,1,Argentina,Tren,286
2023,7,China,Tren,286
2021,10,Brasil,Tren,285
2022,2,Suecia,Puerto,285
2022,12,Suecia,Puerto,285
2019,1,Suecia,Tren,284
2021,8,Suiza,Tren,284
2021,7,Argentina,Carretera,284
2019,1,Suiza,Tren,283
2019,1,Suiza,Puerto,283
2019,6,Japón,Tren,282
2019,3,Japón,Tren,282
2019,10,Japón,Tren,282
2019,9,Japón,Tren,282
2019,11,Japón,Tren,282
2019,5,Japón,Tren,282
2019,7,Japón,Tren,282
2019,2,Japón,Tren,282
2019,1,Japón,Tren,282
2020,5,Canadá,Aeropuerto,282
2019,8,Japón,Tren,282
2022,10,Bélgica,Tren,282
2019,4,Japón,Tren,282
2019,12,Japón,Tren,282
2020,7,Brasil,Tren,281
2020,3,Corea del Sur,Tren,280
