Año,mes,Pais,Num_Turistas,Estacionalidad,Organizacion_Viaje,Temperatura_Media,Precipitacion_Media,Destino_Principal,Medio_Acceso,Num_Vuelos,Num_Asientos,Num_Pasajeros,Satisfaccion
2020,3,Italia,1973,Media-Alta,Individual,11.2,62.4,Canarias,Puerto,16058,2766697,1681839,8.37
2020,3,Italia,0,Media-Alta,Individual,11.1,64.0,Comunidad Valenciana,Tren,16058,2766697,1681839,8.48
2020,4,Italia,71027,Media-Alta,Individual,15.7,51.5,Cataluña,Aeropuerto,16058,2766697,1681839,8.3
2020,4,Italia,5919,Media-Alta,Individual,14.4,51.9,Comunidad de Madrid,Carretera,16058,2766697,1681839,8.25
2020,4,Italia,1973,Media-Alta,Individual,13.8,56.1,Canarias,Puerto,16058,2766697,1681839,8.42
2020,4,Italia,0,Media-Alta,Individual,16.0,53.0,Comunidad de Madrid,Tren,16058,2766697,1681839,8.45
2020,5,Italia,71027,Media-Alta,Individual,17.2,49.0,Comunidad de Madrid,Aeropuerto,16058,2766697,1681839,8.17
2020,5,Italia,5919,Media-Alta,Individual,17.1,53.2,Cataluña,Carretera,16058,2766697,1681839,8.26
2020,5,Italia,1973,Media-Alta,Individual,17.6,51.0,Andalucía,Puerto,16058,2766697,1681839,8.45
2020,5,Italia,0,Media-Alta,Individual,20.6,52.5,Cataluña,Tren,16058,2766697,1681839,8.4
2020,6,Italia,71027,Media-Alta,Individual,23.5,42.9,Cataluña,Aeropuerto,16058,2766697,1681839,8.6
2020,6,Italia,5919,Media-Alta,Individual,23.5,41.2,Cataluña,Carretera,16058,2766697,1681839,8.58
2020,6,Italia,1973,Media-Alta,Individual,21.5,41.5,Cataluña,Puerto,16058,2766697,1681839,8.6
2020,6,Italia,0,Media-Alta,Individual,22.5,36.7,Canarias,Tren,16058,2766697,1681839,8.77
2020,7,Italia,71027,Media-Alta,Paquete,26.5,32.8,Comunidad de Madrid,Aeropuerto,16058,2766697,1681839,8.89
2020,7,Italia,5919,Media-Alta,Individual,26.2,32.6,Andalucía,Carretera,16058,2766697,1681839,8.66
2020,7,Italia,1973,Media-Alta,Individual,27.4,34.5,Comunidad Valenciana,Puerto,16058,2766697,1681839,8.69
2020,7,Italia,0,Media-Alta,Individual,25.5,31.4,Comunidad Valenciana,Tren,16058,2766697,1681839,8.78
2020,8,Italia,71027,Media-Alta,Individual,24.1,32.4,Canarias,Aeropuerto,16058,2766697,1681839,8.79
2020,8,Italia,5919,Media-Alta,Individual,27.1,39.0,Cataluña,Carretera,16058,2766697,1681839,8.63
2020,8,Italia,1973,Media-Alta,Paquete,26.0,38.5,Canarias,Puerto,16058,2766697,1681839,8.87
2020,8,Italia,0,Media-Alta,Individual,25.7,40.0,Comunidad Valenciana,Tren,16058,2766697,1681839,8.44
2020,9,Italia,71027,Media-Alta,Paquete,21.8,51.4,Cataluña,Aeropuerto,16058,2766697,1681839,8.55
2020,9,Italia,5919,Media-Alta,Individual,24.3,45.5,Canarias,Carretera,16058,2766697,1681839,8.1
2020,9,Italia,1973,Media-Alta,Individual,21.2,46.5,Comunidad de Madrid,Puerto,16058,2766697,1681839,8.06
2020,9,Italia,0,Media-Alta,Individual,22.8,45.3,Comunidad de Madrid,Tren,16058,2766697,1681839,8.1
2020,10,Italia,71027,Media-Alta,Individual,18.4,61.5,Cataluña,Aeropuerto,16058,2766697,1681839,8.36
2020,10,Italia,5919,Media-Alta,Individual,19.2,61.5,Canarias,Carretera,16058,2766697,1681839,8.44
2020,10,Italia,1973,Media-Alta,Individual,17.1,63.7,Andalucía,Puerto,16058,2766697,1681839,8.6
2020,10,Italia,0,Media-Alta,Individual,19.9,58.1,Canarias,Tren,16058,2766697,1681839,8.53
2020,11,Italia,71027,Media-Alta,Individual,15.5,70.3,Comunidad Valenciana,Aeropuerto,16058,2766697,1681839,8.34
2020,11,Italia,5919,Media-Alta,Individual,12.2,69.2,Comunidad Valenciana,Carretera,16058,2766697,1681839,8.37
2020,11,Italia,1973,Media-Alta,Individual,15.6,65.5,Cataluña,Puerto,16058,2766697,1681839,8.33
2020,11,Italia,0,Media-Alta,Individual,13.5,68.0,Andalucía,Tren,16058,2766697,1681839,8.38
2020,12,Italia,71027,Media-Alta,Individual,11.4,71.5,Cataluña,Aeropuerto,16058,2766697,1681839,8.27
2020,12,Italia,5919,Media-Alta,Individual,11.3,76.2,Comunidad Valenciana,Carretera,16058,2766697,1681839,8.05
2020,12,Italia,1973,Media-Alta,Individual,12.8,70.5,Cataluña,Puerto,16058,2766697,1681839,8.36
2020,12,Italia,0,Media-Alta,Individual,10.1,75.5,Comunidad de Madrid,Tren,16058,2766697,1681839,8.37
2021,1,Italia,132104,Media-Alta,Individual,9.9,72.9,Canarias,Aeropuerto,25235,4308146,2991684,8.08
2021,1,Italia,7804,Media-Alta,Individual,11.5,69.0,Canarias,Carretera,25235,4308146,2991684,8.08
2021,1,Italia,1845,Media-Alta,Individual,9.3,73.6,Cataluña,Puerto,25235,4308146,2991684,8.22
2021,1,Italia,0,Media-Alta,Individual,8.6,73.7,Canarias,Tren,25235,4308146,2991684,8.5
2021,2,Italia,132104,Media-Alta,Individual,9.1,64.3,Baleares,Aeropuerto,25235,4308146,2991684,8.07
2021,2,Italia,7804,Media-Alta,Individual,12.7,60.6,Baleares,Carretera,25235,4308146,2991684,8.46
2021,2,Italia,1845,Media-Alta,Individual,9.8,62.3,Cataluña,Puerto,25235,4308146,2991684,8.36
2021,2,Italia,0,Media-Alta,Individual,12.3,65.9,Canarias,Tren,25235,4308146,2991684,8.28
2021,3,Italia,132104,Media-Alta,Individual,13.1,61.4,Baleares,Aeropuerto,25235,4308146,2991684,8.5
2021,3,Italia,7804,Media-Alta,Individual,11.3,61.5,Canarias,Carretera,25235,4308146,2991684,8.35
2021,3,Italia,1845,Media-Alta,Paquete,14.4,61.9,Comunidad Valenciana,Puerto,25235,4308146,2991684,8.74
2021,3,Italia,0,Media-Alta,Individual,11.6,57.1,Cataluña,Tren,25235,4308146,2991684,8.43
2021,4,Italia,132104,Media-Alta,Individual,14.7,55.3,Comunidad Valenciana,Aeropuerto,25235,4308146,2991684,8.15
2021,4,Italia,7804,Media-Alta,Individual,15.3,56.8,Canarias,Carretera,25235,4308146,2991684,8.25
2021,4,Italia,1845,Media-Alta,Individual,14.1,55.1,Comunidad Valenciana,Puerto,25235,4308146,2991684,8.34
2021,4,Italia,0,Media-Alta,Individual,13.9,52.0,Canarias,Tren,25235,4308146,2991684,8.44
2021,5,Italia,132104,Media-Alta,Individual,19.4,45.2,Cataluña,Aeropuerto,25235,4308146,2991684,8.22
2021,5,Italia,7804,Media-Alta,Individual,17.3,52.1,Baleares,Carretera,25235,4308146,2991684,8.43
2021,5,Italia,1845,Media-Alta,Individual,18.3,49.1,Cataluña,Puerto,25235,4308146,2991684,8.41
2021,5,Italia,0,Media-Alta,Individual,20.6,49.8,Canarias,Tren,25235,4308146,2991684,8.31
2021,6,Italia,132104,Media-Alta,Individual,23.6,35.2,Baleares,Aeropuerto,25235,4308146,2991684,8.52
2021,6,Italia,7804,Media-Alta,Individual,21.3,41.5,Baleares,Carretera,25235,4308146,2991684,8.47
2021,6,Italia,1845,Media-Alta,Individual,22.6,43.4,Baleares,Puerto,25235,4308146,2991684,8.68
2021,6,Italia,0,Media-Alta,Individual,23.5,38.4,Baleares,Tren,25235,4308146,2991684,8.66
2021,7,Italia,132104,Media-Alta,Individual,25.4,34.9,Comunidad Valenciana,Aeropuerto,25235,4308146,2991684,8.52
2021,7,Italia,7804,Media-Alta,Individual,24.8,29.7,Cataluña,Carretera,25235,4308146,2991684,8.54
2021,7,Italia,1845,Media-Alta,Individual,25.9,25.4,Comunidad Valenciana,Puerto,25235,4308146,2991684,8.6
2021,7,Italia,0,Media-Alta,Individual,26.4,28.9,Cataluña,Tren,25235,4308146,2991684,8.78
2021,8,Italia,132104,Media-Alta,Paquete,24.4,31.4,Cataluña,Aeropuerto,25235,4308146,2991684,8.83
2021,8,Italia,7804,Media-Alta,Individual,26.1,34.6,Cataluña,Carretera,25235,4308146,2991684,8.67
2021,8,Italia,1845,Media-Alta,Individual,24.8,32.2,Cataluña,Puerto,25235,4308146,2991684,8.69
2021,8,Italia,0,Media-Alta,Individual,24.5,34.6,Canarias,Tren,25235,4308146,2991684,8.79
2021,9,Italia,132104,Media-Alta,Individual,24.0,48.1,Baleares,Aeropuerto,25235,4308146,2991684,8.32
2021,9,Italia,7804,Media-Alta,Individual,22.3,47.8,Baleares,Carretera,25235,4308146,2991684,8.17
2021,9,Italia,1845,Media-Alta,Paquete,23.3,52.9,Comunidad Valenciana,Puerto,25235,4308146,2991684,8.67
2021,9,Italia,0,Media-Alta,Individual,22.9,54.8,Baleares,Tren,25235,4308146,2991684,8.07
2021,10,Italia,132104,Media-Alta,Individual,18.3,55.2,Baleares,Aeropuerto,25235,4308146,2991684,8.46
2021,10,Italia,7804,Media-Alta,Paquete,18.6,61.4,Cataluña,Carretera,25235,4308146,2991684,8.68
2021,10,Italia,1845,Media-Alta,Individual,16.3,59.1,Canarias,Puerto,25235,4308146,2991684,8.54
2021,10,Italia,0,Media-Alta,Paquete,16.4,62.1,Cataluña,Tren,25235,4308146,2991684,8.69
2021,11,Italia,132104,Media-Alta,Individual,14.7,66.0,Andalucía,Aeropuerto,25235,4308146,2991684,8.49
2021,11,Italia,7804,Media-Alta,Individual,12.9,69.0,Andalucía,Carretera,25235,4308146,2991684,8.37
2021,11,Italia,1845,Media-Alta,Individual,14.4,65.9,Baleares,Puerto,25235,4308146,2991684,8.43
2021,11,Italia,0,Media-Alta,Individual,14.8,72.7,Baleares,Tren,25235,4308146,2991684,8.59
2021,12,Italia,132104,Media-Alta,Individual,9.2,79.2,Canarias,Aeropuerto,25235,4308146,2991684,8.06
2021,12,Italia,7804,Media-Alta,Individual,9.2,73.3,Cataluña,Carretera,25235,4308146,2991684,8.5
2021,12,Italia,1845,Media-Alta,Individual,11.1,79.5,Cataluña,Puerto,25235,4308146,2991684,8.3
2021,12,Italia,0,Media-Alta,Individual,9.7,72.1,Baleares,Tren,25235,4308146,2991684,8.28
2022,1,Italia,313412,Media-Alta,Individual,9.7,69.8,Comunidad Valenciana,Aeropuerto,47777,8537472,7104551,8.05
2022,1,Italia,14702,Media-Alta,Individual,10.0,71.7,Canarias,Carretera,47777,8537472,7104551,8.12
2022,1,Italia,6014,Media-Alta,Individual,10.9,66.9,Cataluña,Puerto,47777,8537472,7104551,8.02
2022,1,Italia,0,Media-Alta,Individual,8.3,66.3,Andalucía,Tren,47777,8537472,7104551,8.32
2022,2,Italia,313412,Media-Alta,Individual,12.7,61.1,Canarias,Aeropuerto,47777,8537472,7104551,8.16
2022,2,Italia,14702,Media-Alta,Individual,9.8,64.6,Andalucía,Carretera,47777,8537472,7104551,8.49
2022,2,Italia,6014,Media-Alta,Individual,11.7,68.3,Cataluña,Puerto,47777,8537472,7104551,8.01
2022,2,Italia,0,Media-Alta,Individual,9.9,66.7,Cataluña,Tren,47777,8537472,7104551,8.31
2022,3,Italia,313412,Media-Alta,Individual,14.1,64.9,Cataluña,Aeropuerto,47777,8537472,7104551,8.32
2022,3,Italia,14702,Media-Alta,Individual,13.0,61.4,Cataluña,Carretera,47777,8537472,7104551,8.39
2022,3,Italia,6014,Media-Alta,Individual,13.9,63.4,Comunidad Valenciana,Puerto,47777,8537472,7104551,8.35
2022,3,Italia,0,Media-Alta,Individual,13.6,56.3,Comunidad Valenciana,Tren,47777,8537472,7104551,8.34
2022,4,Italia,313412,Media-Alta,Individual,13.8,58.9,Andalucía,Aeropuerto,47777,8537472,7104551,8.05
2022,4,Italia,14702,Media-Alta,Individual,13.6,50.7,Comunidad Valenciana,Carretera,47777,8537472,7104551,8.27
2022,4,Italia,6014,Media-Alta,Individual,15.7,50.0,Canarias,Puerto,47777,8537472,7104551,8.15
2022,4,Italia,0,Media-Alta,Individual,13.4,58.9,Comunidad Valenciana,Tren,47777,8537472,7104551,8.09
2022,5,Italia,313412,Media-Alta,Individual,20.0,50.5,Baleares,Aeropuerto,47777,8537472,7104551,8.01
2022,5,Italia,14702,Media-Alta,Individual,19.6,47.8,Canarias,Carretera,47777,8537472,7104551,8.36
2022,5,Italia,6014,Media-Alta,Individual,20.7,54.9,Cataluña,Puerto,47777,8537472,7104551,8.39
2022,5,Italia,0,Media-Alta,Individual,17.8,45.8,Comunidad Valenciana,Tren,47777,8537472,7104551,8.42
2022,6,Italia,313412,Media-Alta,Individual,22.5,43.9,Cataluña,Aeropuerto,47777,8537472,7104551,8.49
2022,6,Italia,14702,Media-Alta,Individual,23.4,35.6,Canarias,Carretera,47777,8537472,7104551,8.72
2022,6,Italia,6014,Media-Alta,Individual,24.5,38.9,Andalucía,Puerto,47777,8537472,7104551,8.74
2022,6,Italia,0,Media-Alta,Individual,22.2,42.9,Andalucía,Tren,47777,8537472,7104551,8.58
2022,7,Italia,313412,Media-Alta,Individual,24.0,25.4,Andalucía,Aeropuerto,47777,8537472,7104551,8.5
2022,7,Italia,14702,Media-Alta,Individual,26.4,27.1,Cataluña,Carretera,47777,8537472,7104551,8.65
2022,7,Italia,6014,Media-Alta,Individual,27.8,28.3,Andalucía,Puerto,47777,8537472,7104551,8.4
2022,7,Italia,0,Media-Alta,Individual,25.6,32.3,Canarias,Tren,47777,8537472,7104551,8.51
2022,8,Italia,313412,Media-Alta,Individual,25.9,38.8,Baleares,Aeropuerto,47777,8537472,7104551,8.67
2022,8,Italia,14702,Media-Alta,Individual,24.3,35.3,Cataluña,Carretera,47777,8537472,7104551,8.62
2022,8,Italia,6014,Media-Alta,Individual,25.5,33.5,Canarias,Puerto,47777,8537472,7104551,8.74
2022,8,Italia,0,Media-Alta,Individual,27.2,30.3,Baleares,Tren,47777,8537472,7104551,8.67
2022,9,Italia,313412,Media-Alta,Individual,23.4,48.6,Canarias,Aeropuerto,47777,8537472,7104551,8.22
2022,9,Italia,14702,Media-Alta,Individual,24.0,48.4,Canarias,Carretera,47777,8537472,7104551,8.06
2022,9,Italia,6014,Media-Alta,Individual,21.7,50.0,Cataluña,Puerto,47777,8537472,7104551,8.14
2022,9,Italia,0,Media-Alta,Individual,22.5,51.4,Comunidad Valenciana,Tren,47777,8537472,7104551,8.37
2022,10,Italia,313412,Media-Alta,Individual,18.1,57.0,Cataluña,Aeropuerto,47777,8537472,7104551,8.35
2022,10,Italia,14702,Media-Alta,Individual,17.1,64.9,Canarias,Carretera,47777,8537472,7104551,8.5
2022,10,Italia,6014,Media-Alta,Individual,18.9,58.0,Andalucía,Puerto,47777,8537472,7104551,8.37
2022,10,Italia,0,Media-Alta,Individual,18.9,55.1,Baleares,Tren,47777,8537472,7104551,8.37
2022,11,Italia,313412,Media-Alta,Individual,14.9,69.6,Comunidad Valenciana,Aeropuerto,47777,8537472,7104551,8.34
2022,11,Italia,14702,Media-Alta,Individual,14.9,70.9,Andalucía,Carretera,47777,8537472,7104551,8.47
2022,11,Italia,6014,Media-Alta,Individual,12.8,65.9,Cataluña,Puerto,47777,8537472,7104551,8.54
2022,11,Italia,0,Media-Alta,Paquete,13.7,66.5,Canarias,Tren,47777,8537472,7104551,8.64
2022,12,Italia,313412,Media-Alta,Individual,10.2,73.5,Andalucía,Aeropuerto,47777,8537472,7104551,8.49
2022,12,Italia,14702,Media-Alta,Individual,11.9,78.1,Cataluña,Carretera,47777,8537472,7104551,8.18
2022,12,Italia,6014,Media-Alta,Individual,12.5,78.5,Cataluña,Puerto,47777,8537472,7104551,8.13
2022,12,Italia,0,Media-Alta,Paquete,10.2,71.2,Cataluña,Tren,47777,8537472,7104551,8.76
2023,1,Italia,381361,Media-Alta,Individual,11.4,73.9,Cataluña,Aeropuerto,55826,10097579,8981807,8.15
2023,1,Italia,12524,Media-Alta,Individual,8.4,74.0,Baleares,Carretera,55826,10097579,8981807,8.14
2023,1,Italia,9696,Media-Alta,Individual,10.6,73.2,Cataluña,Puerto,55826,10097579,8981807,8.01
2023,1,Italia,0,Media-Alta,Individual,9.5,71.4,Canarias,Tren,55826,10097579,8981807,8.04
2023,2,Italia,381361,Media-Alta,Individual,12.5,61.1,Cataluña,Aeropuerto,55826,10097579,8981807,8.42
2023,2,Italia,12524,Media-Alta,Individual,12.8,61.3,Cataluña,Carretera,55826,10097579,8981807,8.42
2023,2,Italia,9696,Media-Alta,Individual,12.8,64.4,Cataluña,Puerto,55826,10097579,8981807,8.37
2023,2,Italia,0,Media-Alta,Individual,11.6,62.2,Cataluña,Tren,55826,10097579,8981807,8.38
2023,3,Italia,381361,Media-Alta,Individual,11.2,61.9,Cataluña,Aeropuerto,55826,10097579,8981807,8.48
2023,3,Italia,12524,Media-Alta,Individual,11.1,62.6,Cataluña,Carretera,55826,10097579,8981807,8.37
2023,3,Italia,9696,Media-Alta,Individual,11.5,64.8,Cataluña,Puerto,55826,10097579,8981807,8.38
2023,3,Italia,0,Media-Alta,Individual,14.1,56.9,Andalucía,Tren,55826,10097579,8981807,8.36
2023,4,Italia,381361,Media-Alta,Individual,15.8,59.9,Comunidad de Madrid,Aeropuerto,55826,10097579,8981807,8.36
2023,4,Italia,12524,Media-Alta,Individual,13.0,54.7,Cataluña,Carretera,55826,10097579,8981807,8.21
2023,4,Italia,9696,Media-Alta,Individual,13.2,50.9,Baleares,Puerto,55826,10097579,8981807,8.04
2023,4,Italia,0,Media-Alta,Individual,15.5,50.6,Canarias,Tren,55826,10097579,8981807,8.13
2023,5,Italia,381361,Media-Alta,Paquete,19.5,54.5,Cataluña,Aeropuerto,55826,10097579,8981807,8.35
2023,5,Italia,12524,Media-Alta,Paquete,18.5,45.1,Andalucía,Carretera,55826,10097579,8981807,8.53
2023,5,Italia,9696,Media-Alta,Individual,19.1,54.8,Andalucía,Puerto,55826,10097579,8981807,8.49
2023,5,Italia,0,Media-Alta,Individual,17.4,49.1,Cataluña,Tren,55826,10097579,8981807,8.38
2023,6,Italia,381361,Media-Alta,Paquete,24.7,44.8,Comunidad de Madrid,Aeropuerto,55826,10097579,8981807,8.86
2023,6,Italia,12524,Media-Alta,Individual,21.4,36.8,Baleares,Carretera,55826,10097579,8981807,8.51
2023,6,Italia,9696,Media-Alta,Individual,24.8,38.3,Baleares,Puerto,55826,10097579,8981807,8.44
2023,6,Italia,0,Media-Alta,Individual,23.0,42.3,Comunidad de Madrid,Tren,55826,10097579,8981807,8.47
2023,7,Italia,381361,Media-Alta,Individual,25.5,30.7,Baleares,Aeropuerto,55826,10097579,8981807,8.49
2023,7,Italia,12524,Media-Alta,Individual,25.5,33.2,Comunidad de Madrid,Carretera,55826,10097579,8981807,8.65
2023,7,Italia,9696,Media-Alta,Individual,26.6,34.3,Baleares,Puerto,55826,10097579,8981807,8.73
2023,7,Italia,0,Media-Alta,Individual,26.3,35.0,Baleares,Tren,55826,10097579,8981807,8.73
2023,8,Italia,381361,Media-Alta,Individual,26.0,30.5,Andalucía,Aeropuerto,55826,10097579,8981807,8.5
2023,8,Italia,12524,Media-Alta,Individual,26.6,30.4,Cataluña,Carretera,55826,10097579,8981807,8.41
2023,8,Italia,9696,Media-Alta,Individual,27.2,34.6,Canarias,Puerto,55826,10097579,8981807,8.46
2023,8,Italia,0,Media-Alta,Individual,24.2,36.0,Andalucía,Tren,55826,10097579,8981807,8.51
2023,9,Italia,381361,Media-Alta,Individual,22.1,46.4,Andalucía,Aeropuerto,55826,10097579,8981807,8.49
2023,9,Italia,12524,Media-Alta,Individual,24.7,54.2,Canarias,Carretera,55826,10097579,8981807,8.04
2023,9,Italia,9696,Media-Alta,Individual,22.8,45.3,Canarias,Puerto,55826,10097579,8981807,8.26
2023,9,Italia,0,Media-Alta,Individual,24.1,50.0,Canarias,Tren,55826,10097579,8981807,8.27
2023,10,Italia,381361,Media-Alta,Paquete,18.8,60.2,Cataluña,Aeropuerto,55826,10097579,8981807,8.87
2023,10,Italia,12524,Media-Alta,Paquete,18.4,55.0,Comunidad de Madrid,Carretera,55826,10097579,8981807,8.84
2023,10,Italia,9696,Media-Alta,Individual,19.2,62.0,Comunidad de Madrid,Puerto,55826,10097579,8981807,8.34
2023,10,Italia,0,Media-Alta,Individual,19.1,56.7,Cataluña,Tren,55826,10097579,8981807,8.57
2023,11,Italia,381361,Media-Alta,Individual,13.0,73.5,Comunidad de Madrid,Aeropuerto,55826,10097579,8981807,8.31
2023,11,Italia,12524,Media-Alta,Individual,13.7,70.5,Baleares,Carretera,55826,10097579,8981807,8.45
2023,11,Italia,9696,Media-Alta,Individual,13.4,71.2,Baleares,Puerto,55826,10097579,8981807,8.3
2023,11,Italia,0,Media-Alta,Individual,15.3,68.4,Baleares,Tren,55826,10097579,8981807,8.33
2023,12,Italia,381361,Media-Alta,Individual,10.9,74.5,Cataluña,Aeropuerto,55826,10097579,8981807,8.02
2023,12,Italia,12524,Media-Alta,Individual,12.7,71.1,Baleares,Carretera,55826,10097579,8981807,8.13
2023,12,Italia,9696,Media-Alta,Individual,11.5,75.6,Baleares,Puerto,55826,10097579,8981807,8.14
2023,12,Italia,0,Media-Alta,Individual,9.3,75.4,Cataluña,Tren,55826,10097579,8981807,8.04
2019,1,Japón,47699,Media-Alta,Individual,5.2,50.6,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,8.19
2019,1,Japón,7395,Media-Alta,Paquete,6.0,54.1,Cataluña,Carretera,No disponible,No disponible,No disponible,8.69
2019,1,Japón,1129,Media-Alta,Paquete,6.3,54.7,Cataluña,Puerto,No disponible,No disponible,No disponible,8.62
2019,1,Japón,282,Media-Alta,Paquete,5.9,59.0,Cataluña,Tren,No disponible,No disponible,No disponible,8.5
2019,2,Japón,47699,Media-Alta,Individual,10.0,54.8,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,8.27
2019,2,Japón,7395,Media-Alta,Individual,6.8,50.2,Andalucía,Carretera,No disponible,No disponible,No disponible,8.29
2019,2,Japón,1129,Media-Alta,Individual,9.1,51.9,Cataluña,Puerto,No disponible,No disponible,No disponible,8.36
2019,2,Japón,282,Media-Alta,Paquete,10.0,54.4,Cataluña,Tren,No disponible,No disponible,No disponible,8.61
2019,3,Japón,47699,Media-Alta,Individual,8.9,43.4,Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,8.34
2019,3,Japón,7395,Media-Alta,Paquete,8.2,43.2,Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,8.63
2019,3,Japón,1129,Media-Alta,Paquete,9.3,44.7,Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,8.88
2019,3,Japón,282,Media-Alta,Paquete,8.2,48.7,Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,8.89
2019,4,Japón,47699,Media-Alta,Individual,14.5,37.1,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,8.35
2019,4,Japón,7395,Media-Alta,Individual,14.2,44.0,Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,8.49
2019,4,Japón,1129,Media-Alta,Paquete,14.6,40.4,Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,8.49
2019,4,Japón,282,Media-Alta,Individual,14.9,42.0,Cataluña,Tren,No disponible,No disponible,No disponible,8.29
2019,5,Japón,47699,Media-Alta,Individual,19.9,34.5,Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,8.16
2019,5,Japón,7395,Media-Alta,Paquete,21.7,39.7,Cataluña,Carretera,No disponible,No disponible,No disponible,8.69
2019,5,Japón,1129,Media-Alta,Paquete,21.6,34.5,Cataluña,Puerto,No disponible,No disponible,No disponible,8.38
2019,5,Japón,282,Media-Alta,Paquete,21.9,31.1,Cataluña,Tren,No disponible,No disponible,No disponible,8.48
2019,6,Japón,47699,Media-Alta,Individual,21.8,29.5,Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,8.75
2019,6,Japón,7395,Media-Alta,Individual,23.7,28.3,Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,8.46
2019,6,Japón,1129,Media-Alta,Individual,20.7,32.8,Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,8.78
2019,6,Japón,282,Media-Alta,Paquete,20.9,34.4,Cataluña,Tren,No disponible,No disponible,No disponible,9.03
2019,7,Japón,47699,Media-Alta,Paquete,26.1,28.3,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,9.0
2019,7,Japón,7395,Media-Alta,Paquete,27.8,23.7,Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,8.78
2019,7,Japón,1129,Media-Alta,Individual,24.8,23.8,Cataluña,Puerto,No disponible,No disponible,No disponible,8.7
2019,7,Japón,282,Media-Alta,Individual,25.6,27.2,Andalucía,Tren,No disponible,No disponible,No disponible,8.68
